accident_severity,special_conditions_at_site,pedestrian_movement,road_surface_conditions,light_conditions,weather_conditions,age_of_vehicle,sex_of_driver,age_of_driver,junction_location,junction_detail,junction_control,did_police_officer_attend_scene_of_accident,day_of_week
228893,2,0.0,0.0,1.0,1,1,1.9459101490553132,1.0,3.1354942159291497,1.0,3.0,4.0,1.0,2
62810,2,0.0,1.0,1.0,4,1,1.791759469228055,2.0,3.4965075614664802,1.0,3.0,4.0,1.0,4
247940,2,0.0,0.0,2.0,5,2,1.791759469228055,1.0,2.995732273553991,8.0,3.0,4.0,1.0,5
62811,2,0.0,1.0,2.0,1,1,2.772588722239781,1.0,4.07753744390572,1.0,3.0,4.0,1.0,5
228892,2,0.0,0.0,1.0,1,1,1.9459101490553132,1.0,3.1354942159291497,1.0,3.0,4.0,1.0,2
85171,2,0.0,0.0,2.0,1,1,1.3862943611198906,1.0,4.110873864173311,8.0,8.0,4.0,1.0,3
206538,2,0.0,0.0,2.0,6,2,1.9459101490553132,1.0,3.367295829986474,8.0,3.0,4.0,1.0,4
151894,2,0.0,0.0,1.0,1,1,2.302585092994046,2.0,3.9512437185814275,8.0,6.0,2.0,1.0,5
151893,2,0.0,0.0,1.0,1,1,2.302585092994046,2.0,3.9512437185814275,8.0,6.0,2.0,1.0,5
23328,2,0.0,9.0,1.0,1,1,1.791759469228055,1.0,3.7376696182833684,2.0,6.0,4.0,1.0,7
151892,2,0.0,0.0,1.0,1,1,2.302585092994046,2.0,3.9512437185814275,8.0,6.0,2.0,1.0,5
62819,2,0.0,0.0,1.0,1,1,2.0794415416798357,1.0,3.4657359027997265,2.0,3.0,2.0,1.0,4
151875,2,0.0,0.0,1.0,1,1,2.5649493574615367,1.0,3.258096538021482,1.0,3.0,4.0,1.0,3
247966,2,0.0,0.0,1.0,4,1,2.9444389791664403,1.0,3.4339872044851463,4.0,1.0,4.0,1.0,3
151874,2,0.0,0.0,1.0,1,1,2.302585092994046,2.0,3.912023005428146,5.0,3.0,4.0,1.0,3
247971,2,0.0,0.0,1.0,4,1,1.3862943611198906,1.0,3.258096538021482,8.0,3.0,4.0,1.0,5
62820,2,0.0,0.0,1.0,1,1,2.0794415416798357,1.0,3.4657359027997265,2.0,3.0,2.0,1.0,4
62823,2,0.0,0.0,1.0,1,1,2.1972245773362196,1.0,3.5263605246161616,1.0,3.0,2.0,1.0,4
103268,2,0.0,0.0,1.0,1,1,2.9444389791664403,1.0,3.970291913552122,1.0,3.0,4.0,1.0,5
103267,2,0.0,0.0,1.0,1,1,2.1972245773362196,1.0,3.9512437185814275,2.0,3.0,4.0,1.0,5
52600,2,0.0,0.0,2.0,1,2,2.70805020110221,2.0,3.1780538303479458,8.0,3.0,4.0,1.0,2
229775,2,0.0,0.0,2.0,1,1,2.6390573296152584,1.0,3.9318256327243257,8.0,6.0,4.0,1.0,2
85356,2,0.0,0.0,1.0,1,1,1.791759469228055,1.0,3.4011973816621555,8.0,6.0,4.0,1.0,6
23556,2,0.0,9.0,1.0,1,1,2.3978952727983707,1.0,3.367295829986474,8.0,6.0,2.0,1.0,1
62444,2,0.0,0.0,2.0,1,2,1.0986122886681098,1.0,3.6375861597263857,1.0,3.0,4.0,1.0,4
208808,2,0.0,0.0,1.0,1,1,1.6094379124341003,2.0,3.871201010907891,8.0,5.0,4.0,1.0,4
62458,2,0.0,0.0,1.0,6,1,1.9459101490553132,1.0,3.4965075614664802,7.0,5.0,4.0,1.0,5
166406,2,0.0,0.0,1.0,6,1,1.0986122886681098,1.0,3.871201010907891,8.0,3.0,4.0,1.0,4
152463,2,0.0,0.0,1.0,1,1,2.302585092994046,2.0,4.356708826689592,1.0,6.0,4.0,1.0,4
247332,2,0.0,0.0,1.0,1,1,2.772588722239781,1.0,4.04305126783455,2.0,3.0,4.0,1.0,4
166405,2,0.0,0.0,1.0,6,1,1.0986122886681098,1.0,3.871201010907891,8.0,3.0,4.0,1.0,4
208837,2,0.0,0.0,1.0,1,1,1.0986122886681098,2.0,3.4657359027997265,1.0,6.0,4.0,1.0,3
247351,2,0.0,0.0,1.0,1,1,2.995732273553991,1.0,3.258096538021482,1.0,9.0,4.0,2.0,3
62463,2,0.0,0.0,1.0,1,1,2.70805020110221,1.0,3.871201010907891,1.0,3.0,4.0,1.0,4
181947,2,0.0,0.0,2.0,6,8,1.3862943611198906,1.0,3.4011973816621555,2.0,3.0,4.0,1.0,1
85565,2,0.0,0.0,1.0,1,1,2.3978952727983707,2.0,3.4657359027997265,8.0,3.0,4.0,1.0,3
86943,2,0.0,0.0,2.0,1,2,2.772588722239781,1.0,3.091042453358316,1.0,8.0,4.0,1.0,2
85564,2,0.0,0.0,1.0,1,1,1.6094379124341003,1.0,4.465908118654584,6.0,3.0,4.0,1.0,3
85563,2,0.0,0.0,1.0,1,1,1.6094379124341003,1.0,4.465908118654584,6.0,3.0,4.0,1.0,3
85552,2,0.0,0.0,1.0,1,1,1.3862943611198906,1.0,4.007333185232471,1.0,3.0,4.0,1.0,2
23902,2,0.0,0.0,1.0,1,1,2.995732273553991,2.0,3.8918202981106265,8.0,3.0,4.0,1.0,5
85551,2,0.0,0.0,1.0,1,1,1.3862943611198906,1.0,4.007333185232471,1.0,3.0,4.0,1.0,2
85550,2,0.0,0.0,1.0,1,1,1.791759469228055,1.0,3.871201010907891,6.0,3.0,4.0,1.0,2
217935,2,0.0,1.0,1.0,4,1,1.9459101490553132,1.0,4.0943445622221,5.0,5.0,4.0,1.0,6
23871,2,0.0,0.0,1.0,4,1,2.1972245773362196,1.0,3.4339872044851463,2.0,3.0,4.0,1.0,1
175925,2,0.0,0.0,2.0,6,1,2.0794415416798357,1.0,4.174387269895637,8.0,6.0,4.0,1.0,4
86945,2,0.0,0.0,2.0,1,2,1.6094379124341003,2.0,3.4965075614664802,1.0,8.0,4.0,1.0,2
103790,2,0.0,3.0,2.0,1,1,2.6390573296152584,1.0,3.8918202981106265,1.0,3.0,4.0,1.0,4
181946,2,0.0,0.0,2.0,6,8,1.3862943611198906,1.0,3.4011973816621555,2.0,3.0,4.0,1.0,1
206859,2,0.0,0.0,2.0,4,1,2.772588722239781,2.0,3.5263605246161616,1.0,6.0,4.0,1.0,3
62469,2,0.0,0.0,2.0,1,2,3.258096538021482,1.0,3.258096538021482,1.0,6.0,4.0,1.0,4
183241,2,0.0,0.0,1.0,4,1,1.0986122886681098,1.0,3.2188758248682006,4.0,1.0,4.0,1.0,7
208806,2,0.0,0.0,1.0,1,1,2.0794415416798357,1.0,4.02535169073515,1.0,3.0,4.0,1.0,3
85612,2,0.0,0.0,1.0,1,1,1.791759469228055,2.0,4.0943445622221,1.0,3.0,4.0,1.0,7
243663,2,0.0,0.0,1.0,1,9,2.70805020110221,1.0,3.091042453358316,1.0,6.0,4.0,2.0,6
155295,2,0.0,4.0,1.0,1,1,2.5649493574615367,2.0,3.912023005428146,1.0,3.0,4.0,1.0,3
229091,2,0.0,0.0,1.0,1,1,0.6931471805599453,1.0,4.0943445622221,2.0,3.0,4.0,1.0,1
229090,2,0.0,0.0,1.0,1,1,1.3862943611198906,2.0,4.430816798843313,1.0,3.0,4.0,1.0,1
24016,2,0.0,2.0,1.0,1,1,2.0794415416798357,1.0,4.189654742026425,2.0,3.0,4.0,1.0,3
116429,2,0.0,3.0,1.0,4,9,2.1972245773362196,1.0,3.58351893845611,5.0,3.0,4.0,2.0,3
24012,2,0.0,0.0,1.0,1,1,0.6931471805599453,2.0,3.4339872044851463,8.0,6.0,4.0,1.0,1
155299,2,0.0,0.0,1.0,1,1,2.1972245773362196,2.0,4.2626798770413155,5.0,3.0,4.0,1.0,6
24011,2,0.0,0.0,1.0,1,1,0.6931471805599453,2.0,3.4339872044851463,8.0,6.0,4.0,1.0,1
24010,2,0.0,0.0,1.0,1,1,0.6931471805599453,2.0,3.4339872044851463,8.0,6.0,4.0,1.0,1
208804,2,0.0,0.0,1.0,1,1,4.110873864173311,1.0,4.110873864173311,8.0,3.0,4.0,1.0,3
24009,2,0.0,0.0,1.0,1,1,2.302585092994046,1.0,3.9889840465642745,8.0,6.0,4.0,1.0,1
62411,2,0.0,0.0,1.0,1,1,2.1972245773362196,2.0,3.784189633918261,8.0,6.0,2.0,1.0,6
85648,2,0.0,0.0,1.0,1,1,1.0986122886681098,1.0,3.784189633918261,8.0,1.0,4.0,1.0,4
229089,2,0.0,0.0,1.0,1,1,1.3862943611198906,2.0,4.430816798843313,1.0,3.0,4.0,1.0,1
94357,2,0.0,0.0,1.0,1,1,2.3978952727983707,1.0,3.6888794541139363,8.0,6.0,4.0,1.0,6
62065,2,0.0,1.0,2.0,4,2,1.0986122886681098,1.0,3.9512437185814275,2.0,6.0,2.0,1.0,7
85615,2,0.0,0.0,1.0,1,1,1.791759469228055,2.0,4.0943445622221,1.0,3.0,4.0,1.0,7
60665,2,0.0,0.0,1.0,1,1,2.3978952727983707,1.0,3.258096538021482,8.0,6.0,4.0,1.0,3
114667,2,0.0,3.0,2.0,1,1,3.4011973816621555,1.0,4.465908118654584,6.0,8.0,4.0,1.0,4
41636,2,0.0,0.0,2.0,4,1,1.3862943611198906,1.0,3.4965075614664802,8.0,3.0,4.0,1.0,5
85614,2,0.0,0.0,1.0,1,1,1.791759469228055,2.0,4.0943445622221,1.0,3.0,4.0,1.0,7
87365,2,0.0,0.0,1.0,1,4,0.6931471805599453,1.0,3.332204510175204,1.0,3.0,4.0,1.0,5
208325,2,0.0,1.0,2.0,1,1,2.772588722239781,1.0,3.4965075614664802,1.0,3.0,4.0,1.0,3
85613,2,0.0,0.0,1.0,1,1,1.791759469228055,2.0,4.0943445622221,1.0,3.0,4.0,1.0,7
243631,2,0.0,0.0,1.0,1,1,2.302585092994046,1.0,4.204692619390966,8.0,3.0,4.0,1.0,2
243630,2,0.0,0.0,1.0,1,1,2.9444389791664403,1.0,3.5553480614894135,8.0,3.0,4.0,1.0,2
152404,2,0.0,0.0,1.0,1,1,2.5649493574615367,1.0,4.0943445622221,1.0,9.0,4.0,1.0,7
243665,2,0.0,0.0,1.0,1,9,2.5649493574615367,1.0,4.343805421853684,8.0,6.0,4.0,2.0,6
206855,2,0.0,0.0,2.0,1,2,1.6094379124341003,1.0,3.7612001156935624,8.0,8.0,4.0,1.0,3
42412,2,0.0,0.0,1.0,4,1,1.791759469228055,1.0,3.4657359027997265,8.0,3.0,4.0,1.0,2
152267,2,0.0,0.0,2.0,1,2,0.6931471805599453,1.0,3.970291913552122,4.0,1.0,4.0,2.0,1
53279,2,0.0,3.0,2.0,4,1,0.6931471805599453,1.0,3.784189633918261,1.0,2.0,2.0,1.0,7
87429,2,0.0,3.0,2.0,1,2,2.0794415416798357,1.0,3.295836866004329,1.0,6.0,2.0,1.0,4
116652,2,0.0,0.0,1.0,1,1,2.833213344056216,1.0,4.02535169073515,2.0,3.0,4.0,1.0,4
229029,2,0.0,0.0,1.0,1,1,1.6094379124341003,1.0,3.295836866004329,2.0,8.0,4.0,1.0,7
85417,2,0.0,0.0,1.0,1,1,2.6390573296152584,1.0,3.1354942159291497,1.0,3.0,4.0,1.0,6
247568,2,0.0,0.0,1.0,1,9,1.3862943611198906,1.0,2.8903717578961645,1.0,3.0,4.0,1.0,4
87455,2,0.0,3.0,1.0,1,1,0.6931471805599453,1.0,4.07753744390572,1.0,3.0,4.0,1.0,1
103330,2,0.0,2.0,1.0,1,1,2.1972245773362196,1.0,3.970291913552122,1.0,6.0,2.0,1.0,5
62616,2,0.0,0.0,2.0,4,1,1.0986122886681098,1.0,2.9444389791664403,1.0,3.0,4.0,1.0,5
23653,2,0.0,0.0,1.0,4,1,1.0986122886681098,2.0,3.295836866004329,8.0,6.0,4.0,1.0,6
62617,2,0.0,0.0,2.0,4,1,1.0986122886681098,1.0,2.9444389791664403,1.0,3.0,4.0,1.0,5
206721,2,0.0,0.0,2.0,4,9,2.6390573296152584,1.0,3.044522437723423,8.0,3.0,4.0,1.0,4
175857,2,0.0,0.0,1.0,1,1,1.791759469228055,1.0,2.995732273553991,1.0,3.0,4.0,1.0,5
103321,2,0.0,0.0,1.0,1,1,3.2188758248682006,1.0,4.219507705176107,1.0,8.0,4.0,1.0,7
60596,2,0.0,0.0,1.0,1,1,1.6094379124341003,1.0,4.1588830833596715,8.0,1.0,4.0,1.0,5
103320,2,0.0,0.0,1.0,1,1,2.4849066497880004,1.0,3.9318256327243257,1.0,8.0,4.0,1.0,7
26675,2,0.0,1.0,1.0,1,1,2.302585092994046,1.0,3.8066624897703196,1.0,3.0,2.0,1.0,7
103319,2,0.0,0.0,1.0,1,1,2.4849066497880004,1.0,3.9318256327243257,1.0,8.0,4.0,1.0,7
247628,2,0.0,0.0,1.0,1,1,0.6931471805599453,1.0,3.970291913552122,8.0,3.0,4.0,1.0,6
62666,2,0.0,1.0,1.0,1,1,2.1972245773362196,1.0,3.4965075614664802,1.0,3.0,2.0,1.0,2
208371,2,0.0,3.0,2.0,7,1,2.0794415416798357,1.0,3.713572066704308,1.0,9.0,4.0,1.0,2
229772,2,0.0,0.0,2.0,1,1,2.833213344056216,1.0,3.295836866004329,8.0,6.0,4.0,1.0,2
229773,2,0.0,0.0,2.0,1,1,2.833213344056216,1.0,3.295836866004329,8.0,6.0,4.0,1.0,2
85357,2,0.0,0.0,1.0,1,1,1.791759469228055,1.0,3.4011973816621555,8.0,6.0,4.0,1.0,6
229774,2,0.0,0.0,2.0,1,1,2.6390573296152584,1.0,3.9318256327243257,8.0,6.0,4.0,1.0,2
42478,2,0.0,0.0,1.0,1,1,2.70805020110221,2.0,3.8501476017100584,8.0,6.0,2.0,1.0,7
61135,2,0.0,0.0,2.0,4,1,2.0794415416798357,2.0,3.044522437723423,1.0,6.0,4.0,1.0,5
206734,2,0.0,0.0,2.0,1,2,1.3862943611198906,2.0,2.9444389791664403,8.0,3.0,4.0,1.0,5
229030,2,0.0,0.0,1.0,1,1,1.3862943611198906,1.0,4.127134385045092,6.0,8.0,4.0,1.0,7
113964,2,0.0,0.0,1.0,4,1,2.70805020110221,1.0,3.4657359027997265,8.0,6.0,2.0,2.0,7
116541,2,0.0,1.0,1.0,1,1,1.0986122886681098,1.0,4.290459441148391,1.0,3.0,4.0,1.0,7
116549,2,4.0,0.0,1.0,1,1,3.044522437723423,1.0,3.6888794541139363,8.0,3.0,4.0,1.0,3
247465,2,0.0,0.0,1.0,1,1,1.791759469228055,2.0,3.871201010907891,1.0,3.0,4.0,1.0,4
229051,2,0.0,0.0,1.0,1,1,1.3862943611198906,1.0,3.1780538303479458,1.0,3.0,4.0,1.0,1
62551,2,0.0,0.0,1.0,4,1,3.044522437723423,1.0,2.995732273553991,8.0,5.0,4.0,1.0,6
206803,2,0.0,0.0,1.0,4,1,2.6390573296152584,1.0,2.995732273553991,8.0,3.0,4.0,1.0,1
166992,2,0.0,0.0,1.0,1,1,1.6094379124341003,1.0,2.8903717578961645,6.0,3.0,4.0,1.0,4
166404,2,0.0,0.0,1.0,6,1,1.791759469228055,2.0,4.248495242049359,6.0,3.0,4.0,1.0,4
116565,2,0.0,1.0,1.0,4,1,0.6931471805599453,1.0,4.060443010546419,1.0,7.0,2.0,1.0,2
87403,2,0.0,0.0,1.0,1,1,2.4849066497880004,1.0,3.6635616461296463,8.0,3.0,4.0,1.0,1
60639,2,0.0,0.0,2.0,6,1,2.5649493574615367,2.0,3.044522437723423,1.0,3.0,4.0,1.0,4
116577,2,0.0,0.0,1.0,1,1,1.6094379124341003,1.0,3.367295829986474,8.0,3.0,4.0,1.0,1
116586,2,6.0,0.0,2.0,1,5,3.2188758248682006,1.0,3.7376696182833684,4.0,1.0,4.0,2.0,2
181939,2,0.0,0.0,1.0,1,1,2.3978952727983707,1.0,2.995732273553991,1.0,3.0,4.0,1.0,6
116589,2,0.0,8.0,2.0,4,2,2.6390573296152584,1.0,3.5553480614894135,8.0,3.0,4.0,1.0,6
61136,2,0.0,0.0,2.0,4,1,2.0794415416798357,2.0,3.044522437723423,1.0,6.0,4.0,1.0,5
23747,2,0.0,0.0,1.0,4,1,1.791759469228055,1.0,3.5553480614894135,1.0,3.0,4.0,1.0,3
62564,2,0.0,1.0,1.0,1,1,2.3978952727983707,2.0,3.6109179126442243,8.0,3.0,2.0,1.0,1
247509,2,0.0,0.0,2.0,6,2,1.9459101490553132,2.0,3.044522437723423,1.0,3.0,4.0,1.0,6
85447,2,0.0,0.0,1.0,1,1,1.791759469228055,1.0,3.9318256327243257,1.0,3.0,4.0,1.0,3
85446,2,0.0,0.0,1.0,1,1,0.6931471805599453,1.0,3.7376696182833684,1.0,3.0,4.0,1.0,3
23705,2,0.0,1.0,1.0,1,1,2.5649493574615367,1.0,4.04305126783455,8.0,3.0,2.0,1.0,2
183386,2,0.0,0.0,1.0,1,1,2.8903717578961645,1.0,4.02535169073515,1.0,1.0,2.0,1.0,2
183391,2,0.0,0.0,2.0,1,2,2.6390573296152584,1.0,3.295836866004329,1.0,5.0,4.0,1.0,6
183397,2,0.0,0.0,2.0,1,1,2.772588722239781,1.0,4.3694478524670215,5.0,3.0,4.0,1.0,7
229031,2,0.0,0.0,1.0,1,1,1.3862943611198906,1.0,4.127134385045092,6.0,8.0,4.0,1.0,7
23821,2,0.0,1.0,1.0,4,1,2.3978952727983707,1.0,4.127134385045092,1.0,3.0,4.0,1.0,6
207266,2,0.0,1.0,2.0,1,8,0.6931471805599453,1.0,4.219507705176107,1.0,3.0,4.0,1.0,5
246531,2,0.0,0.0,1.0,1,1,2.70805020110221,2.0,3.8918202981106265,8.0,3.0,4.0,2.0,3
153191,2,0.0,0.0,1.0,4,1,3.4339872044851463,1.0,4.143134726391533,1.0,3.0,4.0,1.0,4
115232,2,0.0,0.0,2.0,4,8,1.3862943611198906,2.0,3.970291913552122,1.0,3.0,4.0,2.0,2
154535,2,0.0,0.0,1.0,1,1,2.0794415416798357,1.0,4.442651256490317,5.0,3.0,4.0,1.0,4
154959,2,0.0,0.0,1.0,1,1,2.8903717578961645,2.0,3.7612001156935624,6.0,3.0,4.0,1.0,3
166470,2,0.0,1.0,1.0,1,1,2.70805020110221,1.0,2.9444389791664403,1.0,3.0,4.0,1.0,2
61509,2,0.0,0.0,1.0,4,1,2.6390573296152584,1.0,3.367295829986474,1.0,3.0,4.0,1.0,3
115246,2,0.0,2.0,1.0,1,1,1.6094379124341003,1.0,3.1780538303479458,6.0,9.0,2.0,1.0,1
166710,2,0.0,0.0,1.0,1,1,1.6094379124341003,1.0,2.995732273553991,6.0,3.0,4.0,1.0,1
244860,2,0.0,0.0,1.0,7,2,1.6094379124341003,1.0,2.995732273553991,1.0,9.0,4.0,1.0,6
166711,2,0.0,0.0,1.0,1,1,1.6094379124341003,1.0,2.995732273553991,6.0,3.0,4.0,1.0,1
86521,2,0.0,0.0,1.0,1,1,1.791759469228055,1.0,4.060443010546419,1.0,3.0,4.0,1.0,2
103837,2,0.0,1.0,2.0,1,1,1.0986122886681098,2.0,4.143134726391533,1.0,3.0,4.0,1.0,7
61522,2,0.0,9.0,2.0,1,5,2.1972245773362196,2.0,3.4965075614664802,8.0,9.0,4.0,1.0,1
61523,2,0.0,9.0,2.0,1,5,2.1972245773362196,2.0,3.4965075614664802,8.0,9.0,4.0,1.0,1
61524,2,0.0,0.0,2.0,1,1,1.3862943611198906,1.0,3.2188758248682006,2.0,3.0,4.0,1.0,1
115271,2,0.0,1.0,1.0,4,1,1.791759469228055,2.0,3.5263605246161616,8.0,3.0,4.0,1.0,5
245563,2,0.0,0.0,1.0,1,1,0.6931471805599453,1.0,3.2188758248682006,1.0,3.0,4.0,1.0,4
86520,2,0.0,0.0,1.0,1,1,2.833213344056216,1.0,3.091042453358316,1.0,3.0,4.0,1.0,2
115277,2,0.0,0.0,1.0,4,8,1.791759469228055,1.0,4.330733340286331,4.0,1.0,4.0,1.0,6
41936,2,0.0,0.0,1.0,1,1,1.6094379124341003,1.0,3.58351893845611,8.0,3.0,4.0,1.0,7
115281,2,0.0,1.0,2.0,1,2,2.4849066497880004,1.0,3.6375861597263857,2.0,6.0,2.0,1.0,3
207863,2,0.0,0.0,2.0,1,2,3.258096538021482,1.0,4.060443010546419,1.0,5.0,4.0,1.0,3
207862,2,0.0,0.0,2.0,1,2,1.3862943611198906,1.0,4.143134726391533,1.0,5.0,4.0,1.0,3
86489,2,0.0,0.0,1.0,1,1,1.0986122886681098,2.0,3.091042453358316,8.0,3.0,4.0,1.0,7
244196,2,0.0,0.0,1.0,4,1,1.3862943611198906,2.0,3.2188758248682006,2.0,3.0,4.0,1.0,6
244195,2,0.0,0.0,1.0,4,1,2.302585092994046,1.0,3.091042453358316,1.0,3.0,4.0,1.0,6
25825,2,0.0,1.0,1.0,1,1,2.0794415416798357,1.0,3.1780538303479458,1.0,3.0,2.0,1.0,3
244194,2,0.0,0.0,1.0,4,1,2.302585092994046,1.0,3.091042453358316,1.0,3.0,4.0,1.0,6
245477,2,0.0,0.0,1.0,1,1,0.6931471805599453,1.0,3.2188758248682006,8.0,2.0,4.0,1.0,4
244193,2,0.0,0.0,1.0,4,1,2.302585092994046,1.0,3.091042453358316,1.0,3.0,4.0,1.0,6
115231,2,0.0,0.0,2.0,4,8,1.3862943611198906,2.0,3.970291913552122,1.0,3.0,4.0,2.0,2
115229,2,0.0,0.0,2.0,4,8,2.1972245773362196,2.0,4.04305126783455,1.0,3.0,4.0,2.0,2
26924,2,0.0,9.0,2.0,1,1,2.772588722239781,1.0,4.382026634673881,1.0,3.0,4.0,1.0,4
26925,2,0.0,9.0,2.0,1,1,2.772588722239781,1.0,4.382026634673881,1.0,3.0,4.0,1.0,4
229651,2,0.0,0.0,1.0,1,1,2.1972245773362196,1.0,3.871201010907891,1.0,3.0,2.0,2.0,3
115177,2,0.0,3.0,2.0,4,2,2.302585092994046,1.0,3.4657359027997265,8.0,9.0,4.0,2.0,5
114466,2,0.0,3.0,1.0,4,1,1.9459101490553132,1.0,3.9512437185814275,4.0,1.0,4.0,1.0,6
208504,2,0.0,0.0,2.0,4,2,1.791759469228055,1.0,4.174387269895637,8.0,3.0,4.0,1.0,2
166517,2,0.0,1.0,1.0,1,1,1.0986122886681098,1.0,2.995732273553991,8.0,3.0,4.0,1.0,5
94151,2,0.0,0.0,1.0,4,1,1.9459101490553132,1.0,3.2188758248682006,8.0,3.0,4.0,1.0,1
60964,2,0.0,0.0,2.0,4,2,1.6094379124341003,1.0,2.995732273553991,1.0,3.0,4.0,1.0,1
154911,2,0.0,3.0,1.0,4,1,1.0986122886681098,1.0,3.091042453358316,2.0,3.0,4.0,1.0,1
25975,2,0.0,0.0,1.0,4,1,1.791759469228055,1.0,3.258096538021482,8.0,3.0,4.0,1.0,7
154523,2,0.0,0.0,2.0,1,1,2.772588722239781,1.0,3.332204510175204,8.0,2.0,4.0,1.0,7
154156,2,0.0,1.0,2.0,4,1,2.4849066497880004,1.0,3.6888794541139363,1.0,3.0,4.0,1.0,5
60963,2,0.0,0.0,2.0,4,2,1.6094379124341003,1.0,2.995732273553991,1.0,3.0,4.0,1.0,1
182099,2,0.0,0.0,2.0,1,1,1.0986122886681098,2.0,4.276666119016055,1.0,3.0,4.0,1.0,7
229409,2,0.0,0.0,2.0,1,1,2.5649493574615367,2.0,3.091042453358316,8.0,5.0,4.0,1.0,1
182098,2,0.0,0.0,2.0,1,1,1.0986122886681098,2.0,4.276666119016055,1.0,3.0,4.0,1.0,7
154524,2,0.0,0.0,2.0,1,1,2.6390573296152584,1.0,3.258096538021482,4.0,2.0,4.0,1.0,7
25949,2,0.0,0.0,2.0,1,2,1.3862943611198906,2.0,3.6635616461296463,8.0,3.0,4.0,1.0,2
94152,2,0.0,0.0,2.0,4,2,1.3862943611198906,1.0,3.7612001156935624,2.0,3.0,2.0,1.0,1
25944,2,0.0,3.0,1.0,1,1,1.6094379124341003,1.0,4.02535169073515,8.0,3.0,4.0,1.0,2
229388,2,0.0,0.0,1.0,1,1,2.1972245773362196,2.0,3.9318256327243257,1.0,3.0,4.0,1.0,7
86810,2,0.0,0.0,1.0,1,1,1.3862943611198906,1.0,3.828641396489095,8.0,3.0,4.0,1.0,7
166698,2,0.0,3.0,1.0,1,1,2.4849066497880004,1.0,2.995732273553991,2.0,1.0,4.0,1.0,5
61473,2,0.0,0.0,1.0,1,1,1.791759469228055,1.0,4.2626798770413155,8.0,6.0,4.0,1.0,5
245447,2,0.0,0.0,2.0,4,1,0.6931471805599453,1.0,3.091042453358316,8.0,3.0,4.0,1.0,5
229525,2,0.0,0.0,1.0,1,1,2.3978952727983707,1.0,3.8501476017100584,8.0,3.0,4.0,1.0,5
115230,2,0.0,0.0,2.0,4,8,1.3862943611198906,2.0,3.970291913552122,1.0,3.0,4.0,2.0,2
166468,2,0.0,0.0,1.0,1,1,1.0986122886681098,1.0,3.6375861597263857,5.0,3.0,4.0,1.0,2
154984,2,0.0,0.0,2.0,4,2,0.6931471805599453,1.0,4.127134385045092,8.0,6.0,4.0,1.0,2
86476,2,0.0,0.0,1.0,1,1,1.3862943611198906,2.0,4.07753744390572,1.0,6.0,4.0,1.0,6
25707,2,0.0,0.0,1.0,1,1,2.1972245773362196,1.0,3.258096538021482,2.0,3.0,4.0,1.0,3
25696,2,0.0,0.0,2.0,1,2,2.0794415416798357,1.0,3.332204510175204,1.0,3.0,4.0,1.0,1
25695,2,0.0,0.0,2.0,1,2,2.3978952727983707,1.0,3.332204510175204,1.0,3.0,4.0,1.0,1
86403,2,5.0,0.0,1.0,1,1,2.4849066497880004,1.0,3.8501476017100584,1.0,3.0,4.0,1.0,7
115376,2,0.0,0.0,2.0,1,2,2.4849066497880004,2.0,4.07753744390572,8.0,6.0,4.0,1.0,4
244175,2,5.0,0.0,1.0,1,1,2.302585092994046,1.0,4.127134385045092,6.0,3.0,4.0,1.0,1
25666,2,0.0,4.0,1.0,1,1,1.6094379124341003,1.0,3.332204510175204,1.0,3.0,4.0,1.0,6
25665,2,0.0,0.0,1.0,1,1,1.6094379124341003,1.0,3.332204510175204,1.0,3.0,4.0,1.0,6
115377,2,0.0,0.0,2.0,1,2,2.4849066497880004,2.0,4.31748811353631,8.0,6.0,4.0,1.0,4
115378,2,0.0,0.0,2.0,1,2,2.4849066497880004,2.0,4.31748811353631,8.0,6.0,4.0,1.0,4
103607,2,0.0,0.0,1.0,1,1,2.833213344056216,1.0,4.127134385045092,1.0,3.0,4.0,1.0,2
103606,2,0.0,3.0,1.0,1,1,2.833213344056216,1.0,4.127134385045092,1.0,3.0,4.0,1.0,2
244174,2,5.0,0.0,1.0,1,1,2.70805020110221,1.0,2.995732273553991,1.0,3.0,4.0,1.0,1
244173,2,5.0,0.0,1.0,1,1,2.70805020110221,1.0,2.995732273553991,1.0,3.0,4.0,1.0,1
153900,2,0.0,2.0,1.0,1,1,1.6094379124341003,2.0,3.828641396489095,1.0,3.0,4.0,1.0,4
153897,2,0.0,1.0,2.0,4,5,1.9459101490553132,1.0,4.127134385045092,8.0,3.0,2.0,1.0,3
245786,2,0.0,0.0,1.0,4,1,1.9459101490553132,1.0,2.995732273553991,8.0,8.0,4.0,1.0,6
207760,2,0.0,1.0,2.0,1,4,2.6390573296152584,1.0,4.007333185232471,1.0,3.0,4.0,1.0,5
153876,2,0.0,9.0,2.0,1,2,0.6931471805599453,1.0,4.248495242049359,2.0,3.0,4.0,1.0,1
115421,2,4.0,6.0,1.0,4,1,1.791759469228055,1.0,3.912023005428146,1.0,3.0,4.0,1.0,6
153875,2,0.0,9.0,2.0,1,2,0.6931471805599453,1.0,4.248495242049359,2.0,3.0,4.0,1.0,1
153874,2,0.0,9.0,2.0,1,2,0.6931471805599453,1.0,4.248495242049359,2.0,3.0,4.0,1.0,1
25585,2,0.0,2.0,1.0,1,1,2.302585092994046,1.0,2.833213344056216,1.0,3.0,4.0,1.0,5
